Estacao;DataHora;TempBulboSeco;TempBulboUmido;UmidadeRelativa;PressaoAtmEstacao;DirecaoVento;VelocidadeVento;Nebulosidade;
83587;08/05/2000 00:00;23.1;19;67;913.5;27;0.3;4;
83587;08/05/2000 12:00;21.5;19;78;916.4;9;2.6;7;
83587;08/05/2000 18:00;26.3;20.5;58;913.6;9;1.3;7;
83587;09/05/2000 00:00;21.9;19.1;76;914.4;9;1.5;0;
83587;09/05/2000 12:00;23.3;19.4;69;915.3;32;1.5;4;
83587;09/05/2000 18:00;28.2;19.9;45;913.1;27;1.5;7;
83587;10/05/2000 00:00;23.5;18.3;59;915.4;27;0.7;1;
83587;10/05/2000 12:00;22.5;18;64;916.2;18;1.3;3;
83587;10/05/2000 18:00;25.7;18.4;48;915.3;27;1.6;7;
83587;11/05/2000 00:00;20.1;15.5;60;915.6;18;1.5;0;
83587;11/05/2000 12:00;18.7;14.5;62;917.2;14;2;1;
83587;11/05/2000 18:00;22;15.3;47;916;14;1.6;2;
83587;12/05/2000 00:00;17;12.8;60;917.4;14;2.1;0;
83587;12/05/2000 12:00;18.1;13.6;59;918.6;14;2.3;0;
83587;12/05/2000 18:00;21.4;14.5;45;916.2;9;1.8;2;
83587;13/05/2000 00:00;17.7;13.2;58;917.7;9;1.8;1;
83587;13/05/2000 12:00;17.9;14;64;918.6;9;2;0;
83587;13/05/2000 18:00;22.7;15.6;45;916.2;9;1.6;4;
83587;14/05/2000 00:00;18.3;14;61;917.6;9;1.6;0;
83587;14/05/2000 12:00;18.3;14.4;64;918.2;14;3;2;
83587;14/05/2000 18:00;22.2;15.9;50;914.8;9;2.5;2;
83587;15/05/2000 00:00;17.7;14.2;67;916.4;14;1.6;0;
83587;15/05/2000 12:00;19.4;15;61;915.9;9;1.5;1;
83587;15/05/2000 18:00;25.2;17.4;44;913.2;36;1.6;2;
83587;16/05/2000 00:00;19.3;15.5;66;912.7;18;0.8;0;
83587;16/05/2000 12:00;20.7;16;60;913.4;36;1.5;7;
83587;16/05/2000 18:00;26.7;18.2;42;912;27;1.6;5;
83587;17/05/2000 00:00;20.4;16.6;67;914.3;36;1.3;0;
83587;17/05/2000 12:00;21.7;17;61;914.4;27;0.8;7;
83587;17/05/2000 18:00;27.3;18.4;40;910.5;32;3.3;6;
83587;18/05/2000 00:00;21.5;16.2;57;911.7;0;0;0;
83587;18/05/2000 12:00;21.8;16.8;59;911.7;32;2.1;5;
83587;18/05/2000 18:00;25.5;17.4;43;911.5;27;4.1;4;
83587;19/05/2000 00:00;19.3;15.1;63;911.2;27;0.1;1;
83587;19/05/2000 12:00;18.7;14;58;914.5;27;1.3;5;
83587;19/05/2000 18:00;24.4;14.8;32;912.5;27;3;7;
83587;20/05/2000 00:00;18.1;12.4;49;913.9;27;0.8;1;
83587;20/05/2000 12:00;19.5;14.5;57;916.7;14;2;1;
83587;20/05/2000 18:00;25.1;16.1;37;914.4;32;1.6;1;
83587;21/05/2000 00:00;18.5;15;68;916.7;14;1.6;0;
83587;21/05/2000 12:00;18.8;15.7;72;918.4;9;1.6;8;
83587;21/05/2000 18:00;23.7;17.6;53;916.3;9;1.5;6;
83587;22/05/2000 00:00;16.9;14.9;80;918.3;18;1.8;6;
83587;22/05/2000 12:00;17.9;14.8;71;920.2;14;2.6;5;
83587;22/05/2000 18:00;20.3;15.8;61;919.2;9;2;5;
83587;23/05/2000 00:00;17.3;14.4;72;920.3;14;2.6;0;
83587;23/05/2000 12:00;18.4;15.6;74;921.1;9;2.5;6;
83587;23/05/2000 18:00;22.6;16;48;918.4;9;1.6;7;
83587;24/05/2000 00:00;17.7;14.2;67;919.3;18;1.6;2;
83587;24/05/2000 12:00;17.7;13.8;64;920.7;14;1.8;1;
83587;24/05/2000 18:00;21.1;14.6;47;917.7;9;1.8;1;
83587;25/05/2000 00:00;16.8;12.5;59;919;14;1.6;0;
83587;25/05/2000 12:00;18.5;13.6;56;919.5;14;2.1;3;
83587;25/05/2000 18:00;22.1;15;44;916.9;9;1;7;
83587;26/05/2000 00:00;18.1;13.6;59;916.7;14;0;0;
83587;26/05/2000 12:00;20.1;15.1;57;917.4;14;0.8;0;
83587;26/05/2000 18:00;24.9;16.3;39;914.4;32;3.1;3;
83587;27/05/2000 00:00;19.5;14.7;58;915.4;27;0.5;0;
83587;27/05/2000 12:00;22.3;16.4;53;915;9;0.5;1;
83587;27/05/2000 18:00;26.9;17.2;35;911.9;27;1.8;2;
83587;28/05/2000 00:00;22.2;16.5;54;912.1;32;0.8;0;
83587;28/05/2000 12:00;19.4;15.9;69;913.2;27;1;9;
83587;28/05/2000 18:00;25.7;17.8;44;910.8;27;0.5;7;
83587;29/05/2000 00:00;19.1;16.7;78;911.6;27;0.1;0;
83587;29/05/2000 12:00;21.5;16.2;57;912.2;27;0.5;0;
83587;29/05/2000 18:00;24.5;18.9;58;910.5;18;1.6;3;
83587;30/05/2000 00:00;19.3;17.1;80;912.8;9;0.3;0;
83587;30/05/2000 12:00;21.1;17.8;72;914.4;14;1.6;0;
83587;30/05/2000 18:00;26.8;17.2;36;911.3;32;5.3;4;
83587;31/05/2000 00:00;21.1;16.2;59;912.2;0;0;0;
83587;31/05/2000 12:00;21.1;16.4;61;912.9;5;0.7;4;
83587;31/05/2000 18:00;27.3;16.7;31;911.3;32;1;1;
83587;01/06/2000 00:00;20.4;15.6;59;912.1;36;0.8;1;
83587;01/06/2000 12:00;22.3;17;57;914.6;32;1.3;7;
83587;01/06/2000 18:00;27.3;19;44;911.9;32;2.5;3;
83587;02/06/2000 00:00;22.5;17.5;60;914.3;23;2.5;6;
83587;02/06/2000 12:00;22.7;18.4;65;916.9;18;2;3;
83587;02/06/2000 18:00;25.5;19.2;54;916.1;9;1.6;4;
83587;03/06/2000 00:00;19.7;17.2;77;916.8;14;1.6;0;
83587;03/06/2000 12:00;20.3;17.2;73;919.4;18;3.3;8;
83587;03/06/2000 18:00;23.8;17.7;53;917.7;9;2.5;4;
83587;04/06/2000 00:00;18.5;15.7;74;919.3;18;1.6;0;
83587;04/06/2000 12:00;18.7;14.8;65;921.2;18;1.3;4;
83587;04/06/2000 18:00;21.6;15.4;50;919.6;14;2.3;5;
83587;05/06/2000 00:00;17.7;13.8;64;920.3;14;1.6;0;
83587;05/06/2000 12:00;16.5;13.2;68;921.4;9;1.5;3;
83587;05/06/2000 18:00;19.3;13.7;51;919.4;9;3;7;
83587;06/06/2000 00:00;15.8;12.2;64;920.3;9;3;0;
83587;06/06/2000 12:00;17.7;13.4;60;921.6;9;2.5;2;
83587;06/06/2000 18:00;20.7;14.6;50;919.9;5;0.8;6;
83587;07/06/2000 00:00;17.5;13.8;65;920.5;9;1.6;0;
83587;07/06/2000 12:00;17.2;14.5;74;920.6;9;3.1;7;
83587;07/06/2000 18:00;21.4;15;48;918.2;9;2.1;4;
83587;08/06/2000 00:00;17.7;14.2;67;919.1;18;1.6;0;
83587;08/06/2000 12:00;19.6;15.9;67;919.9;9;1.6;1;
83587;08/06/2000 18:00;24.7;17.6;48;917.6;14;1.3;4;
83587;09/06/2000 00:00;18.7;15.6;72;918.5;9;1.5;3;
83587;09/06/2000 12:00;19.5;16.4;72;919.4;9;1.3;0;
83587;09/06/2000 18:00;24.3;17;46;917.4;18;0.5;5;
83587;10/06/2000 00:00;19.8;15;58;918.2;9;1.8;4;
83587;10/06/2000 12:00;21.5;14.2;42;919.1;14;1.6;2;
83587;10/06/2000 18:00;23.8;14.8;35;915.8;9;2.5;0;
83587;11/06/2000 00:00;18.7;13.2;51;918.2;18;1.3;0;
83587;11/06/2000 12:00;19.4;14.6;58;918.4;9;1.6;0;
83587;11/06/2000 18:00;24.1;15.9;40;915.1;23;0.8;1;
83587;12/06/2000 00:00;18.1;14.4;66;916.2;27;0.8;0;
83587;12/06/2000 12:00;20.2;16.2;65;917.5;14;1.3;0;
83587;12/06/2000 18:00;25.1;16.6;40;915.1;32;0.5;7;
83587;13/06/2000 00:00;19.3;15.7;68;915.5;9;0.3;3;
83587;13/06/2000 12:00;21.4;16.9;62;916.8;14;1.3;2;
83587;13/06/2000 18:00;24.2;16.9;46;914.7;9;1.3;8;
83587;14/06/2000 00:00;20.3;16.8;69;916.1;14;0.3;0;
83587;14/06/2000 12:00;20.1;16.6;69;918.5;9;4.1;2;
83587;14/06/2000 18:00;24.7;17.6;48;915.2;9;1.8;3;
83587;15/06/2000 00:00;20;16.1;66;916.5;9;3.3;1;
83587;15/06/2000 12:00;18.9;15.8;72;918.8;14;2.3;4;
83587;15/06/2000 18:00;22.9;16.2;48;915.9;14;1.6;2;
83587;16/06/2000 00:00;19.3;15.4;65;918.5;9;1.6;0;
83587;16/06/2000 12:00;19.1;15.7;69;917.8;9;1.6;1;
83587;16/06/2000 18:00;23.4;16.2;46;915.1;9;2.5;3;
83587;17/06/2000 00:00;18.7;15.5;71;916.1;18;1;0;
83587;17/06/2000 12:00;19;15.6;69;917.1;9;3.3;2;
83587;17/06/2000 18:00;22.5;15.8;48;914.9;9;1.6;2;
83587;18/06/2000 00:00;18.9;14.8;63;915.8;14;0.8;4;
83587;18/06/2000 12:00;19.8;15.8;65;917.1;9;2.1;1;
83587;18/06/2000 18:00;23.9;17.8;54;915.2;9;1.6;6;
83587;19/06/2000 00:00;19.2;15.4;66;916.6;9;0.8;0;
83587;19/06/2000 12:00;20.7;16.6;65;917.5;9;1.6;2;
83587;19/06/2000 18:00;25.5;17.4;43;915.9;9;1.6;2;
83587;20/06/2000 00:00;20.5;16.1;62;916;14;1;2;
83587;20/06/2000 12:00;21.5;17;63;916.8;9;1;1;
83587;20/06/2000 18:00;26.1;18.3;45;912.9;9;1.5;3;
83587;21/06/2000 00:00;20.3;16.1;64;913.9;9;0.3;0;
83587;21/06/2000 12:00;21.5;16.5;59;915.4;36;1.6;0;
83587;21/06/2000 18:00;26.2;18;43;913.6;27;1.6;6;
83587;22/06/2000 00:00;19.5;15.4;64;915.8;27;1.5;7;
83587;22/06/2000 12:00;19.1;12.8;46;917.8;14;0.8;0;
83587;22/06/2000 18:00;24.7;12.6;18;915;9;1.6;0;
83587;23/06/2000 00:00;17.9;11.8;46;916.8;18;1.3;0;
83587;23/06/2000 12:00;17.9;13.1;56;919.4;14;2.1;0;
83587;23/06/2000 18:00;22.5;15.2;44;918.4;9;0.8;0;
83587;24/06/2000 00:00;17.5;13.4;62;918.3;9;2;0;
83587;24/06/2000 12:00;17.5;13.6;63;919.1;9;1.6;7;
83587;24/06/2000 18:00;24.7;15.8;37;916.8;36;1.3;6;
83587;25/06/2000 00:00;17.8;13.1;57;917.4;9;0.8;0;
83587;25/06/2000 12:00;17.9;13.6;60;918.9;36;0.8;0;
83587;25/06/2000 18:00;25.7;14.7;26;915;36;0.8;1;
83587;26/06/2000 00:00;17.7;11.8;47;915.9;36;0.5;0;
83587;26/06/2000 12:00;18.9;13.6;53;916.7;36;0.5;0;
83587;26/06/2000 18:00;27.1;16.5;31;914.4;27;1.3;0;
83587;27/06/2000 00:00;19.9;14;50;915.2;9;0.5;0;
83587;27/06/2000 12:00;21.7;14.8;45;916.8;9;0.8;3;
83587;27/06/2000 18:00;27.1;16.8;32;915.2;14;0.7;0;
83587;28/06/2000 00:00;20.1;13.9;48;916.2;14;0.8;0;
83587;28/06/2000 12:00;19.9;13.8;48;918.5;9;2.8;0;
83587;28/06/2000 18:00;24.5;15.4;35;915.8;9;1.6;0;
83587;29/06/2000 00:00;18.7;14.2;60;915.9;9;1.6;0;
83587;29/06/2000 12:00;19.5;14.6;57;916.5;14;3.3;2;
83587;29/06/2000 18:00;25.4;16.5;38;914.2;32;1.1;1;
83587;30/06/2000 12:00;20.1;15.4;60;916.8;36;1.6;0;
83587;30/06/2000 18:00;26.7;16;29;914.7;36;0.7;3;
83587;01/07/2000 00:00;19.9;15.8;64;915.5;18;0.7;0;
83587;01/07/2000 12:00;21.6;16.2;56;916.6;5;1.6;2;
83587;01/07/2000 18:00;25.2;16.3;37;914;9;1.5;3;
83587;02/07/2000 00:00;20.5;14.5;50;915.5;9;1.6;0;
83587;02/07/2000 12:00;19.3;15.2;64;918.7;9;2.8;2;
83587;02/07/2000 18:00;23.1;16.6;50;915.5;14;0.8;4;
83587;03/07/2000 00:00;18.3;14.9;69;916.5;14;1.1;0;
83587;03/07/2000 12:00;20.5;15.9;61;919.1;9;1.3;7;
83587;03/07/2000 18:00;23.3;16.7;49;917.4;9;1.6;7;
83587;04/07/2000 00:00;17.9;13.2;57;918.9;18;0.8;0;
83587;04/07/2000 12:00;18.7;14.6;63;920.6;18;2.5;3;
83587;04/07/2000 18:00;22.3;13.9;36;918.8;14;3.3;6;
83587;05/07/2000 00:00;18.1;14.3;65;919.2;18;0.5;0;
83587;05/07/2000 12:00;17.5;14.8;74;919.8;14;1.6;9;
83587;05/07/2000 18:00;21.1;14.7;48;917.9;9;0.8;4;
83587;06/07/2000 00:00;18.7;14.3;60;918.3;14;1.5;5;
83587;06/07/2000 12:00;17.3;14.4;72;919.5;14;1.6;9;
83587;06/07/2000 18:00;21.8;16.2;55;917.7;9;1;6;
83587;07/07/2000 00:00;17.9;14.4;67;918.5;9;1.6;0;
83587;07/07/2000 12:00;18.1;14.6;68;919.2;9;3.3;1;
83587;07/07/2000 18:00;24.3;16.5;43;916.4;14;1.3;4;
83587;08/07/2000 00:00;18.9;14.8;63;917.4;14;2.5;3;
83587;08/07/2000 12:00;19.1;15.4;67;920;9;2.1;3;
83587;08/07/2000 18:00;22.8;17.4;57;915.8;9;1.6;5;
83587;09/07/2000 00:00;18;14.5;67;917;9;5;0;
83587;09/07/2000 12:00;18.7;14.8;65;918.2;9;1.3;0;
83587;09/07/2000 18:00;24.5;17.5;48;915.4;9;1.6;0;
83587;10/07/2000 00:00;19.2;15;63;916.2;14;2.5;0;
83587;10/07/2000 12:00;18.5;16;77;917.1;14;2.5;3;
83587;10/07/2000 18:00;24.1;17.8;52;914.2;5;1.6;3;
83587;11/07/2000 00:00;19.9;16.5;70;916.1;9;1.6;0;
83587;11/07/2000 12:00;20.3;17;71;918;9;1.6;2;
83587;11/07/2000 18:00;26.6;18.7;45;914.4;5;1.6;5;
83587;12/07/2000 00:00;19.5;17;77;916.8;9;2;0;
83587;12/07/2000 12:00;21.5;16.8;61;918.7;9;0.3;2;
83587;12/07/2000 18:00;26.3;18.8;47;915.9;27;1.6;7;
83587;13/07/2000 00:00;20.6;17.4;72;917.6;9;1.6;2;
83587;13/07/2000 12:00;18.6;15.6;72;919.7;14;2.5;10;
83587;13/07/2000 18:00;21.1;16.1;58;917.7;14;2;10;
83587;14/07/2000 00:00;19;15.5;68;918.7;0;0;8;
83587;14/07/2000 12:00;17.5;14.9;75;919.4;14;2.3;4;
83587;14/07/2000 18:00;20.7;15.7;58;917.6;9;1.6;8;
83587;15/07/2000 00:00;16.9;14.6;77;918.8;14;0.8;0;
83587;15/07/2000 12:00;18.5;15.2;70;918.2;14;1.6;4;
83587;15/07/2000 18:00;24.7;17.4;47;913.5;5;1.6;5;
83587;16/07/2000 00:00;18.5;15.3;71;914.1;9;1.3;7;
83587;16/07/2000 12:00;16.5;14.8;83;912.9;32;2;10;
83587;16/07/2000 18:00;20.3;16.8;70;910.2;32;1.6;7;
83587;17/07/2000 00:00;15;12;69;911.2;32;2.5;0;
83587;17/07/2000 12:00;11.4;6.8;48;914.2;14;1.6;0;
83587;17/07/2000 18:00;18.3;9.8;28;912.7;27;1.6;0;
83587;18/07/2000 00:00;12.3;7.9;52;913.9;18;0.5;0;
83587;18/07/2000 12:00;14.5;9.2;47;916.6;9;1.6;8;
83587;18/07/2000 18:00;21.3;12.8;34;914.5;36;1.6;8;
83587;19/07/2000 00:00;14.7;11.4;66;915.6;18;0.1;0;
83587;19/07/2000 12:00;15.7;12.3;66;916.1;9;1.6;4;
83587;19/07/2000 18:00;25.4;14.3;25;912.6;32;1.6;5;
83587;20/07/2000 00:00;17.7;12.6;53;913.7;36;1.3;0;
83587;20/07/2000 12:00;17.7;11.9;48;914.5;18;0.8;7;
83587;20/07/2000 18:00;22.8;14.7;39;912.5;32;1;8;
83587;21/07/2000 00:00;18.3;13.3;55;913;23;0.8;5;
83587;21/07/2000 12:00;18.9;15.2;67;915;9;0.7;6;
83587;21/07/2000 18:00;22.3;17;57;914.2;14;0.5;6;
83587;22/07/2000 00:00;17.7;15.1;75;915.4;9;1.6;0;
83587;22/07/2000 12:00;19.2;16.2;73;915.5;14;1.6;4;
83587;22/07/2000 18:00;26.7;19.1;47;912.7;99;0.3;5;
83587;23/07/2000 00:00;20.1;16.6;69;913.7;9;0.5;0;
83587;23/07/2000 12:00;22.7;17.2;56;913.8;32;0.8;2;
83587;23/07/2000 18:00;25;17.2;44;911;32;1.6;10;
83587;24/07/2000 00:00;19.7;17;76;914.2;23;0.8;10;
83587;24/07/2000 12:00;20.5;16.3;64;915.5;27;0.8;5;
83587;24/07/2000 18:00;25.4;18.2;48;914.2;32;1.5;6;
83587;25/07/2000 00:00;20.3;16.9;70;914.2;14;1.6;3;
83587;25/07/2000 12:00;19.4;16.1;70;917.6;14;1.6;8;
83587;25/07/2000 18:00;22.2;17.8;64;916.4;14;1.3;7;
83587;26/07/2000 00:00;17.4;15.6;82;917.7;18;1.1;8;
83587;26/07/2000 12:00;19.5;16.2;70;918.2;14;1.6;9;
83587;26/07/2000 18:00;21.1;17.3;68;917.1;14;1.3;6;
83587;27/07/2000 00:00;17.3;15.8;85;917;9;1.5;2;
83587;27/07/2000 12:00;18.7;15.4;70;918.7;14;1.6;1;
83587;27/07/2000 18:00;23.1;16.2;47;916.8;5;1.5;3;
83587;28/07/2000 00:00;17.7;13.8;64;918.4;14;1.6;0;
83587;28/07/2000 12:00;16.5;12.8;64;920.3;18;2;2;
83587;28/07/2000 18:00;22.1;15.1;45;916.3;14;1.3;2;
83587;29/07/2000 00:00;16.1;13.1;70;917.6;14;0.8;0;
83587;29/07/2000 12:00;15.7;12.5;68;918.4;9;1.6;4;
83587;29/07/2000 18:00;20.6;13.1;39;915.8;9;1.3;5;
83587;30/07/2000 00:00;15.5;11.4;59;916.1;9;2.5;0;
83587;30/07/2000 12:00;16.3;11.7;56;916.8;9;2.5;0;
83587;30/07/2000 18:00;23.4;14.3;33;914.3;27;0.8;0;
83587;31/07/2000 00:00;17.4;12.3;53;915.6;14;0.8;0;
83587;31/07/2000 12:00;19;13.6;53;917.8;9;1.6;4;
83587;31/07/2000 18:00;24.2;14.3;30;916.9;5;0.7;3;
83587;01/08/2000 00:00;18.5;12.2;45;916.6;14;3;0;
83587;01/08/2000 12:00;16.9;13.3;65;919.5;14;3.3;6;
83587;01/08/2000 18:00;21.8;15;46;916.6;5;2.1;8;
83587;02/08/2000 00:00;17.9;14.5;68;917.8;9;1.6;1;
83587;02/08/2000 12:00;18.4;14.7;66;919.8;14;2.3;5;
83587;02/08/2000 18:00;22.4;16.6;54;917.2;9;1;6;
83587;03/08/2000 00:00;18.4;15.4;72;918.6;9;1.6;0;
83587;03/08/2000 12:00;19.7;16.1;68;918.1;9;2.5;1;
83587;03/08/2000 18:00;25;17.3;44;915.2;9;0.8;7;
83587;04/08/2000 00:00;19.6;15.6;65;916.1;9;1.6;0;
83587;04/08/2000 12:00;19.6;16.1;69;916.7;18;1.3;8;
83587;04/08/2000 18:00;23.8;17.2;50;915.9;14;1.6;7;
83587;05/08/2000 00:00;17.5;14.4;71;916.6;14;3;0;
83587;05/08/2000 12:00;15.6;11.3;58;919.6;9;1.6;3;
83587;05/08/2000 18:00;20.8;14.6;49;917.7;9;3.8;5;
83587;06/08/2000 00:00;15.3;11.8;65;918.3;9;2.1;0;
83587;06/08/2000 12:00;15.6;11.9;63;919.7;9;1.6;0;
83587;06/08/2000 18:00;24.1;15.1;35;916.4;5;1.5;1;
83587;07/08/2000 00:00;18.2;12.8;52;917;9;0.5;0;
83587;07/08/2000 12:00;18.7;13.2;51;918.7;9;0.3;0;
83587;07/08/2000 18:00;26.9;14.6;21;915.4;5;1;1;
83587;08/08/2000 00:00;20.1;11.8;33;916.8;9;0.1;0;
83587;08/08/2000 12:00;21.6;13.6;37;918.2;9;0.5;0;
83587;08/08/2000 18:00;28.4;18.2;35;915.3;9;0.5;4;
83587;09/08/2000 00:00;21.9;14.4;41;916;14;1.3;3;
83587;09/08/2000 12:00;21.5;14.7;46;917.5;14;1.6;3;
83587;09/08/2000 18:00;27;16.5;31;914.9;32;1.3;5;
83587;10/08/2000 00:00;20.7;16.3;63;916.7;9;0.3;0;
83587;10/08/2000 12:00;23.3;17.5;55;918.1;9;1.8;0;
83587;10/08/2000 18:00;28.3;17.6;32;915.1;32;1.7;9;
83587;11/08/2000 00:00;23.8;17.2;50;918;9;1.7;8;
83587;11/08/2000 12:00;23.2;17.6;56;917.1;9;1.3;7;
83587;11/08/2000 18:00;26.7;19.9;52;914.8;0;0;8;
83587;12/08/2000 00:00;21.1;17.8;72;915.8;27;0.8;3;
83587;12/08/2000 12:00;16.6;13.2;67;917.7;14;2.1;9;
83587;12/08/2000 18:00;23.1;16;46;915;0;0;6;
83587;13/08/2000 00:00;15.3;11.3;60;917.1;14;1.6;0;
83587;13/08/2000 12:00;14.8;10.2;54;919.4;0;0;10;
83587;13/08/2000 18:00;21.7;14.1;40;916.4;0;0;0;
83587;14/08/2000 00:00;15.7;11.7;60;918.5;14;1.6;0;
83587;14/08/2000 12:00;15.7;11.8;61;920.5;14;0.8;1;
83587;14/08/2000 18:00;23.5;16.3;46;917.5;0;0;1;
83587;15/08/2000 00:00;16.9;12.1;55;919.1;9;0.1;0;
83587;15/08/2000 12:00;17.1;12.4;56;919.7;9;0.8;0;
83587;15/08/2000 18:00;25.4;16.2;36;916.3;5;0.3;0;
83587;16/08/2000 00:00;19.3;13.8;52;916.8;0;0;0;
83587;16/08/2000 12:00;21.5;15.2;49;918.4;0;0;0;
83587;16/08/2000 18:00;27.5;17.7;35;915.9;9;1;4;
83587;17/08/2000 00:00;21.9;15.6;50;916.6;14;2;8;
83587;17/08/2000 12:00;18.9;14.8;63;919.8;14;1.6;7;
83587;17/08/2000 18:00;23.4;17.8;56;917.6;5;2;7;
83587;18/08/2000 00:00;18.7;14.4;61;917.7;5;1.1;0;
83587;18/08/2000 12:00;20.2;15.5;60;918.8;5;0.3;1;
83587;18/08/2000 18:00;25.1;17;42;915.8;0;0;8;
83587;19/08/2000 00:00;20.4;16.2;64;916.7;14;1.3;3;
83587;19/08/2000 12:00;20.1;15.9;64;918.1;5;1.6;0;
83587;19/08/2000 18:00;25.9;16.9;38;915.6;5;0.8;4;
83587;20/08/2000 00:00;21.1;15.3;52;917.9;5;2;1;
83587;20/08/2000 12:00;18.9;15.2;67;921.3;5;3;1;
83587;20/08/2000 18:00;25.1;16;36;917.8;5;1.3;3;
83587;21/08/2000 00:00;19.5;15.1;61;918.8;5;1.6;0;
83587;21/08/2000 12:00;19.5;14.8;59;920.3;5;2.8;0;
83587;21/08/2000 18:00;24.7;16;38;918.4;5;1.6;4;
83587;22/08/2000 00:00;20.6;15.3;55;918.7;9;0.3;4;
83587;22/08/2000 12:00;19.5;15.4;64;919.1;9;2;3;
83587;22/08/2000 18:00;24.8;15.8;36;916.5;0;0;6;
83587;23/08/2000 00:00;20.1;14.9;56;917.2;5;3.5;0;
83587;23/08/2000 12:00;21.3;15.8;55;917.7;5;1.6;0;
83587;23/08/2000 18:00;26.7;16.6;33;914.3;23;0.7;3;
83587;24/08/2000 00:00;21.5;16.5;59;915.2;0;0;0;
83587;24/08/2000 12:00;22;17;59;917.1;9;1.3;0;
83587;24/08/2000 18:00;29;17.2;27;914.4;32;0.5;6;
83587;25/08/2000 00:00;22.7;15.8;47;915;9;1.6;0;
83587;25/08/2000 12:00;23.6;17.6;54;916.5;5;1.6;2;
83587;25/08/2000 18:00;30;18.3;29;912;32;0.5;3;
83587;26/08/2000 00:00;24.2;17.6;51;913;0;0;0;
83587;26/08/2000 12:00;24.4;17.7;50;913.5;5;1.6;0;
83587;26/08/2000 18:00;30.3;18.7;30;910.1;23;0.3;7;
83587;27/08/2000 00:00;24.9;18.2;51;911.4;9;0.1;0;
83587;27/08/2000 12:00;26.1;19.4;52;911.6;5;0.8;3;
83587;27/08/2000 18:00;31.9;19.5;29;907.7;27;2.1;8;
83587;28/08/2000 00:00;25.4;18.6;51;908.8;5;0.5;7;
83587;28/08/2000 12:00;25.7;19.7;56;910;36;1.1;8;
83587;28/08/2000 18:00;26.8;19.5;49;907.4;27;0.3;10;
83587;29/08/2000 00:00;19.1;18.4;93;911.8;18;1.3;10;
83587;29/08/2000 12:00;18.3;17.2;89;913.6;36;1.3;10;
83587;29/08/2000 18:00;18.7;17.2;86;913.6;27;2;10;
83587;30/08/2000 00:00;17.7;16.5;88;917.4;27;1.6;10;
83587;30/08/2000 12:00;19.3;16.1;71;917.4;9;1.6;6;
83587;30/08/2000 18:00;23.7;18;56;916.1;9;1;8;
83587;31/08/2000 00:00;19.1;16.6;77;917.2;9;1.8;0;
83587;31/08/2000 12:00;20.6;17.6;74;918.6;5;2.8;9;
83587;31/08/2000 18:00;23.3;18.3;61;914.2;9;3.1;8;
83587;01/09/2000 00:00;20.2;16.7;69;914.8;5;2;10;
83587;01/09/2000 12:00;20.6;16.9;68;915.2;36;0.7;10;
83587;01/09/2000 18:00;27.9;19.8;46;911.5;0;0;4;
83587;02/09/2000 00:00;23.2;19;66;912;5;0.3;10;
83587;02/09/2000 12:00;18.5;16.6;82;914.3;14;2;10;
83587;02/09/2000 18:00;19.5;17.3;80;912.1;5;0.8;10;
83587;03/09/2000 00:00;18.1;17.4;93;913.5;0;0;10;
83587;03/09/2000 12:00;17.6;17.2;96;915;36;0.3;10;
83587;03/09/2000 18:00;19;17.6;87;913.4;9;0.3;10;
83587;04/09/2000 00:00;18.1;17.4;93;914.4;9;0.5;10;
83587;04/09/2000 12:00;15.5;12.8;73;916.6;14;3.1;3;
83587;04/09/2000 18:00;19.1;15.2;65;915.5;5;1.3;10;
83587;05/09/2000 00:00;15.6;13.3;77;916.5;9;2.8;3;
83587;05/09/2000 12:00;17.9;14.3;66;917.6;9;2;7;
83587;05/09/2000 18:00;21.3;16;56;915.1;5;0.5;8;
83587;06/09/2000 00:00;16.9;14.5;77;915.3;5;3.1;1;
83587;06/09/2000 12:00;17.2;14.6;75;914.8;9;3;10;
83587;06/09/2000 18:00;16;15.2;92;912.9;5;1.6;10;
83587;07/09/2000 00:00;15.3;13.9;85;913.3;5;2.5;10;
83587;07/09/2000 12:00;17.9;15.2;75;914.5;9;2;7;
83587;07/09/2000 18:00;20.3;16.2;65;913.5;5;1.6;3;
83587;08/09/2000 00:00;15.7;14.1;84;914.2;5;3.1;10;
83587;08/09/2000 12:00;17.3;14.9;77;916;5;1;4;
83587;08/09/2000 18:00;22.2;15.8;49;912.5;5;1.1;3;
83587;09/09/2000 00:00;18.1;14.2;64;913.7;5;2.5;4;
83587;09/09/2000 12:00;16;14.4;84;916.3;9;0.8;10;
83587;09/09/2000 18:00;16.5;14.9;84;914.9;5;2.5;10;
83587;10/09/2000 00:00;15.6;14.6;90;916.1;5;0.3;10;
83587;10/09/2000 12:00;19.1;16.4;75;917.1;5;1.6;8;
83587;10/09/2000 18:00;18.8;17.8;91;912.9;5;1;5;
83587;11/09/2000 00:00;19.3;18.9;96;914.4;5;2.1;0;
83587;11/09/2000 12:00;20.4;16.4;65;915.9;9;3;6;
83587;11/09/2000 18:00;25;17.4;45;913.5;36;0.3;6;
83587;12/09/2000 00:00;20.3;16;63;914.3;5;1.6;0;
83587;12/09/2000 12:00;20.1;16.3;67;915.4;5;3;7;
83587;12/09/2000 18:00;23.4;17.6;55;912.4;5;3;8;
83587;13/09/2000 00:00;19.7;16.3;70;913.8;5;2.5;5;
